prompt,query,sample_id,template_used,어절수,고유단어수,URL포함,상품속성포함,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_description,brand_info_website,brand_info_slogan,brand_info_concept,brand_info_target,brand_info_specialties,brand_info_products,brand_info_features
iOVU 프로그래밍스터디 플랫폼에서 IN OUR VIVID UNIVERSE 컨셉의 텀블러 커스터마이징 도구와 실크스크린 옵션 설정 페이지 URL은? https://instagram.com/iovu_official에서 확인 가능해요,iOVU 프로그래밍스터디 플랫폼에서 IN OUR VIVID UNIVERSE 컨셉의 텀블러 커스터마이징 도구와 실크스크린 옵션 설정 페이지 URL은? https://instagram.com/iovu_official에서 확인 가능해요,iovu_optimized_v3_1757,iOVU {community} 플랫폼에서 {slogan} 컨셉의 {core_attr} 커스터마이징 도구와 {printing} 옵션 설정 페이지 URL은?,19,22,True,False,코딩스타일 텀블러,대만,실크스크린,탐색,어려움,코딩스타일 텀블러,실크스크린,대만,최근 3개월,iOVU 공식몰,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,IN OUR VIVID UNIVERSE,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
일본 지역 커뮤니티제작 네트워크를 통한 iOVU 마우스패드 대량 주문 시스템과 고품질프린팅 품질 검증 리포트 다운로드 링크는? https://iovu-shop.vercel.app/products에서 확인 가능해요,일본 지역 커뮤니티제작 네트워크를 통한 iOVU 마우스패드 대량 주문 시스템과 고품질프린팅 품질 검증 리포트 다운로드 링크는? https://iovu-shop.vercel.app/products에서 확인 가능해요,iovu_optimized_v3_1758,{country} 지역 {community} 네트워크를 통한 iOVU {core_attr} 대량 주문 시스템과 {printing} 품질 검증 리포트 다운로드 링크는?,19,23,True,False,긱문화 마우스패드,일본,고품질프린팅,탐색,어려움,긱문화 마우스패드,고품질프린팅,일본,올해,개발자 커뮤니티,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Developer Fashion,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 너디감성 아카이브에서 프린팅 디자인 히스토리와 열전사 기술 발전 과정을 볼 수 있는 상세 페이지 위치는? https://iovu-shop.vercel.app/collections에서 확인 가능해요,iOVU 너디감성 아카이브에서 프린팅 디자인 히스토리와 열전사 기술 발전 과정을 볼 수 있는 상세 페이지 위치는? https://iovu-shop.vercel.app/collections에서 확인 가능해요,iovu_optimized_v3_1759,iOVU {meme} 아카이브에서 {core_attr} 디자인 히스토리와 {printing} 기술 발전 과정을 볼 수 있는 상세 페이지 위치는?,19,21,True,False,너디감성 프린팅,미국,열전사,탐색,어려움,너디감성 프린팅,열전사,미국,2024년,GitHub,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Debug & Chill,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 힐링템 아카이브에서 마우스패드 디자인 히스토리와 실크스크린 기술 발전 과정을 볼 수 있는 상세 페이지 위치는? https://discord.gg/iovu에서 확인 가능해요,iOVU 힐링템 아카이브에서 마우스패드 디자인 히스토리와 실크스크린 기술 발전 과정을 볼 수 있는 상세 페이지 위치는? https://discord.gg/iovu에서 확인 가능해요,iovu_optimized_v3_1760,iOVU {meme} 아카이브에서 {core_attr} 디자인 히스토리와 {printing} 기술 발전 과정을 볼 수 있는 상세 페이지 위치는?,19,20,True,False,힐링템 마우스패드,한국,실크스크린,탐색,어려움,힐링템 마우스패드,실크스크린,한국,2024년,iOVU 공식몰,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Debug & Chill,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 긱문화 아카이브에서 머그컵 디자인 히스토리와 친환경프린팅 기술 발전 과정을 볼 수 있는 상세 페이지 위치는? https://iovu-shop.vercel.app/에서 확인 가능해요,iOVU 긱문화 아카이브에서 머그컵 디자인 히스토리와 친환경프린팅 기술 발전 과정을 볼 수 있는 상세 페이지 위치는? https://iovu-shop.vercel.app/에서 확인 가능해요,iovu_optimized_v3_1761,iOVU {meme} 아카이브에서 {core_attr} 디자인 히스토리와 {printing} 기술 발전 과정을 볼 수 있는 상세 페이지 위치는?,19,21,True,False,긱문화 머그컵,호주,친환경프린팅,탐색,어려움,긱문화 머그컵,친환경프린팅,호주,2024년,디스코드,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Developer Fashion,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
미국 지역 테크밋업 네트워크를 통한 iOVU 노트북스티커 대량 주문 시스템과 Sublimation 품질 검증 리포트 다운로드 링크는? https://github.com/iovu-official에서 확인 가능해요,미국 지역 테크밋업 네트워크를 통한 iOVU 노트북스티커 대량 주문 시스템과 Sublimation 품질 검증 리포트 다운로드 링크는? https://github.com/iovu-official에서 확인 가능해요,iovu_optimized_v3_1762,{country} 지역 {community} 네트워크를 통한 iOVU {core_attr} 대량 주문 시스템과 {printing} 품질 검증 리포트 다운로드 링크는?,19,22,True,False,개발자정체성 노트북스티커,미국,Sublimation,탐색,어려움,개발자정체성 노트북스티커,Sublimation,미국,최근 3개월,GitHub,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Coding with Style,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU Slack 플랫폼에서 밈도 입는 시대 컨셉의 머그컵 커스터마이징 도구와 Sublimation 옵션 설정 페이지 URL은? https://iovu-shop.vercel.app/products에서 확인 가능해요,iOVU Slack 플랫폼에서 밈도 입는 시대 컨셉의 머그컵 커스터마이징 도구와 Sublimation 옵션 설정 페이지 URL은? https://iovu-shop.vercel.app/products에서 확인 가능해요,iovu_optimized_v3_1763,iOVU {community} 플랫폼에서 {slogan} 컨셉의 {core_attr} 커스터마이징 도구와 {printing} 옵션 설정 페이지 URL은?,18,22,True,False,개발자정체성 머그컵,캐나다,Sublimation,탐색,어려움,개발자정체성 머그컵,Sublimation,캐나다,2024년,iOVU 공식몰,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,밈도 입는 시대,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 테크밋업 플랫폼에서 개발자를 위한 귀여운 반란 컨셉의 착용감 커스터마이징 도구와 고품질프린팅 옵션 설정 페이지 URL은? https://instagram.com/iovu_official에서 확인 가능해요,iOVU 테크밋업 플랫폼에서 개발자를 위한 귀여운 반란 컨셉의 착용감 커스터마이징 도구와 고품질프린팅 옵션 설정 페이지 URL은? https://instagram.com/iovu_official에서 확인 가능해요,iovu_optimized_v3_1764,iOVU {community} 플랫폼에서 {slogan} 컨셉의 {core_attr} 커스터마이징 도구와 {printing} 옵션 설정 페이지 URL은?,19,22,True,False,코딩유머 착용감,대만,고품질프린팅,탐색,어려움,코딩유머 착용감,고품질프린팅,대만,올해,GitHub,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 코딩라이프 아카이브에서 컬러 디자인 히스토리와 열전사 기술 발전 과정을 볼 수 있는 상세 페이지 위치는? https://iovu-shop.vercel.app/products에서 확인 가능해요,iOVU 코딩라이프 아카이브에서 컬러 디자인 히스토리와 열전사 기술 발전 과정을 볼 수 있는 상세 페이지 위치는? https://iovu-shop.vercel.app/products에서 확인 가능해요,iovu_optimized_v3_1765,iOVU {meme} 아카이브에서 {core_attr} 디자인 히스토리와 {printing} 기술 발전 과정을 볼 수 있는 상세 페이지 위치는?,19,21,True,False,코딩라이프 컬러,한국,열전사,탐색,어려움,코딩라이프 컬러,열전사,한국,2024년,iOVU 공식몰,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,IN OUR VIVID UNIVERSE,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 개발자모임 플랫폼에서 Nerdy is the new cool 컨셉의 품질 커스터마이징 도구와 내구성프린팅 옵션 설정 페이지 URL은? https://iovu-shop.vercel.app/에서 확인 가능해요,iOVU 개발자모임 플랫폼에서 Nerdy is the new cool 컨셉의 품질 커스터마이징 도구와 내구성프린팅 옵션 설정 페이지 URL은? https://iovu-shop.vercel.app/에서 확인 가능해요,iovu_optimized_v3_1766,iOVU {community} 플랫폼에서 {slogan} 컨셉의 {core_attr} 커스터마이징 도구와 {printing} 옵션 설정 페이지 URL은?,20,24,True,False,긱문화 품질,미국,내구성프린팅,탐색,어려움,긱문화 품질,내구성프린팅,미국,최근 1년,iOVU 공식몰,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Nerdy is the new cool,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 깃허브 플랫폼에서 Nerdy is the new cool 컨셉의 토트백 커스터마이징 도구와 Sublimation 옵션 설정 페이지 URL은? https://github.com/iovu-official에서 확인 가능해요,iOVU 깃허브 플랫폼에서 Nerdy is the new cool 컨셉의 토트백 커스터마이징 도구와 Sublimation 옵션 설정 페이지 URL은? https://github.com/iovu-official에서 확인 가능해요,iovu_optimized_v3_1767,iOVU {community} 플랫폼에서 {slogan} 컨셉의 {core_attr} 커스터마이징 도구와 {printing} 옵션 설정 페이지 URL은?,20,23,True,True,프로그래밍문화 토트백,프랑스,Sublimation,탐색,어려움,프로그래밍문화 토트백,Sublimation,프랑스,올해,iOVU 공식몰,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Nerdy is the new cool,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 개발자정체성 아카이브에서 티셔츠 디자인 히스토리와 Sublimation 기술 발전 과정을 볼 수 있는 상세 페이지 위치는? https://discord.gg/iovu에서 확인 가능해요,iOVU 개발자정체성 아카이브에서 티셔츠 디자인 히스토리와 Sublimation 기술 발전 과정을 볼 수 있는 상세 페이지 위치는? https://discord.gg/iovu에서 확인 가능해요,iovu_optimized_v3_1768,iOVU {meme} 아카이브에서 {core_attr} 디자인 히스토리와 {printing} 기술 발전 과정을 볼 수 있는 상세 페이지 위치는?,19,20,True,True,개발자정체성 티셔츠,프랑스,Sublimation,탐색,어려움,개발자정체성 티셔츠,Sublimation,프랑스,2024년,개발자 커뮤니티,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Dev + Cute = iOVU,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
대만 지역 개발자모임 네트워크를 통한 iOVU 마우스패드 대량 주문 시스템과 Sublimation 품질 검증 리포트 다운로드 링크는? https://iovu-shop.vercel.app/products에서 확인 가능해요,대만 지역 개발자모임 네트워크를 통한 iOVU 마우스패드 대량 주문 시스템과 Sublimation 품질 검증 리포트 다운로드 링크는? https://iovu-shop.vercel.app/products에서 확인 가능해요,iovu_optimized_v3_1769,{country} 지역 {community} 네트워크를 통한 iOVU {core_attr} 대량 주문 시스템과 {printing} 품질 검증 리포트 다운로드 링크는?,19,23,True,False,너드패션 마우스패드,대만,Sublimation,탐색,어려움,너드패션 마우스패드,Sublimation,대만,올해,디스코드,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,밈도 입는 시대,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 개발자커뮤니티 플랫폼에서 밈도 입는 시대 컨셉의 텀블러 커스터마이징 도구와 Sublimation 옵션 설정 페이지 URL은? https://iovu-shop.vercel.app/products에서 확인 가능해요,iOVU 개발자커뮤니티 플랫폼에서 밈도 입는 시대 컨셉의 텀블러 커스터마이징 도구와 Sublimation 옵션 설정 페이지 URL은? https://iovu-shop.vercel.app/products에서 확인 가능해요,iovu_optimized_v3_1770,iOVU {community} 플랫폼에서 {slogan} 컨셉의 {core_attr} 커스터마이징 도구와 {printing} 옵션 설정 페이지 URL은?,18,22,True,False,개발자라이프 텀블러,미국,Sublimation,탐색,어려움,개발자라이프 텀블러,Sublimation,미국,2024년,개발자 커뮤니티,KO 0.8 : EN 0.2,탐색,어려움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,밈도 입는 시대,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
