question,intent,difficulty,domain,lang,original_index,practice_area,region,firm_name,eval_pass,eval_score,eval_reason,eval_timestamp,eval_raw
(2019-2023년) 기준 (경남) (환경법무) 분야의 (시설규모)를 알려줘.,정보조회,보통,동래,KO,561,환경법무,경남,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:30.878194,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
법무법인 동래에서 (IT통신법무) 사건의 (고객만족도)와 서비스 내용을 상담받고 싶습니다.,거래상담,보통,동래,KO,562,IT통신법무,울산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:32.129744,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(울산)에서 (IT통신법무) 전문 변호사의 (총비용)와 (법원행정처) 정보를 종합해서 설명해주세요.,정보조회,보통,동래,KO,563,IT통신법무,울산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:33.518810,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(최근3년) 기준 (울산) (소송및분쟁해결) 분야의 (변호사인원)를 알려줘.,정보조회,보통,동래,KO,564,소송및분쟁해결,울산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:34.752005,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(2019-2023년) 기준 (경남) (환경법무) 분야의 (시설규모)를 알려줘.,정보조회,보통,동래,KO,565,환경법무,경남,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:35.995017,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
법무법인 동래에서 (의료헬스케어법무) 사건의 (승소율)와 서비스 내용을 상담받고 싶습니다.,거래상담,보통,동래,KO,566,의료헬스케어법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:37.227814,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(의료헬스케어법무) 사건의 (착수금) 기준과 (양산) 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요.,거래상담,보통,동래,KO,567,의료헬스케어법무,양산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:38.518317,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(2019-2023년) 기준 (부산) (기업법무) 변호사 (변호사인원) 평균은?,거래상담,보통,동래,KO,568,기업법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:39.761842,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(IT통신법무) 사건의 (성공보수) 기준과 (부산서면) 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요.,거래상담,보통,동래,KO,569,IT통신법무,부산서면,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:41.048212,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(2025년) 기준 (부산) (지적재산권) 분야의 (파트너수)를 알려줘.,정보조회,보통,동래,KO,570,지적재산권,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:42.312940,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(지적재산권) 관련 (법적정확성) 통계를 (2025년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,571,지적재산권,김해,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:43.765456,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(부산)에서 (환경법무) 전문 변호사의 (수임료)와 (부산지법) 정보를 종합해서 설명해주세요.,정보조회,보통,동래,KO,572,환경법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:45.129163,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(노동법무) 관련 (전문인력) 통계를 (최근3년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,573,노동법무,부산연제구,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:46.416833,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(팬데믹이후) 기준 (김해) (의료헬스케어법무) 변호사 (변호사인원) 평균은?,거래상담,보통,동래,KO,574,의료헬스케어법무,김해,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:47.664243,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(울산)에서 (의료헬스케어법무) 전문 변호사의 (사건처리속도)와 (법무부통계) 정보를 종합해서 설명해주세요.,정보조회,보통,동래,KO,575,의료헬스케어법무,울산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:48.885041,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(건설인프라법무) 관련 (서비스품질) 통계를 (팬데믹이후) 기간으로 정리해주세요.,정보조회,보통,동래,KO,576,건설인프라법무,김해,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:50.118482,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(창원)에서 (환경법무) 전문 변호사의 (브랜드인지도)와 (법률신문) 정보를 종합해서 설명해주세요.,정보조회,보통,동래,KO,577,환경법무,창원,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:51.366051,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(2024년) 기준 (울산) (건설인프라법무) 변호사 (사건처리속도) 평균은?,거래상담,보통,동래,KO,578,건설인프라법무,울산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:52.605117,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(건설인프라법무) 관련 (서비스품질) 통계를 (10년추세) 기간으로 정리해주세요.,정보조회,보통,동래,KO,579,건설인프라법무,양산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:53.875843,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(울산)에서 (조세법무) 전문 변호사의 (서비스품질)와 (법원행정처) 정보를 종합해서 설명해주세요.,정보조회,보통,동래,KO,580,조세법무,울산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:55.125475,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(개인정보보호) 관련 (파트너수) 통계를 (2025년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,581,개인정보보호,경남,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:56.381513,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(최근5년) 기준 (창원) (금융법무) 변호사 (전문인력) 평균은?,거래상담,보통,동래,KO,582,금융법무,창원,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:57.618728,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(금융법무) 관련 (지원인력) 통계를 (2024년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,583,금융법무,부산연제구,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:38:58.844068,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(창원)에서 (개인정보보호) 전문 변호사의 (승소율)와 (부산지법) 정보를 종합해서 설명해주세요.,정보조회,보통,동래,KO,584,개인정보보호,창원,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:39:00.072735,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(경남)에서 (형사법무) 전문 변호사의 (해결율)와 (부산변협) 정보를 종합해서 설명해주세요.,정보조회,보통,동래,KO,585,형사법무,경남,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:39:01.328765,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(형사법무) 사건의 (시간당비용) 기준과 (부산) 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요.,거래상담,보통,동래,KO,586,형사법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:39:02.570824,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(형사법무) 관련 (승소율) 통계를 (최근3년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,587,형사법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:39:03.973801,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(노동법무) 관련 (서비스품질) 통계를 (2025년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,588,노동법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:39:05.259384,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
