prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions
부울경 금융법무 관련 고객만족도 정보를 알려주세요,부울경 지역 부동산 계약서 검토받고 싶어요,clean_prompt_0445,부울경 금융법무 관련 고객만족도 정보를 알려주세요,,부울경,,정보조회,보통,금융법무,고객만족도,부울경,최근5년,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
경남 환경법무 관련 해결율 정보를 알려주세요,부동산 계약서 검토받고 싶어요 법무법인 동래에서,clean_prompt_0446,경남 환경법무 관련 해결율 정보를 알려주세요,,,,정보조회,보통,환경법무,해결율,경남,최근5년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 건설인프라법무 관련 고객만족도 정보를 알려주세요,급하게 부산연제구에서 건설인프라법무 임금체불 문제를 해결하고 싶어요 상담받고 싶어요,clean_prompt_0447,부산 건설인프라법무 관련 고객만족도 정보를 알려주세요,건설인프라법무,부산,,거래상담,보통,건설인프라법무,고객만족도,부산,최근5년,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 건설인프라법무 관련 시장점유율 정보를 알려주세요,건설인프라법무 전문가 임금체불 문제를 해결하고 싶어요,clean_prompt_0448,김해 건설인프라법무 관련 시장점유율 정보를 알려주세요,건설인프라법무,,,정보조회,보통,건설인프라법무,시장점유율,김해,최근5년,대법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 의료헬스케어법무 관련 성공보수 정보를 알려주세요,부산연제구 지역 임금체불 문제를 해결하고 싶어요,clean_prompt_0449,부산 의료헬스케어법무 관련 성공보수 정보를 알려주세요,,부산,,정보조회,보통,의료헬스케어법무,성공보수,부산,10년추세,대법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경 기업법무 관련 변호사인원 정보를 알려주세요,임금체불 문제를 해결하고 싶어요 법무법인 동래에서,clean_prompt_0450,부울경 기업법무 관련 변호사인원 정보를 알려주세요,,,,정보조회,보통,기업법무,변호사인원,부울경,팬데믹이후,대법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 환경법무 관련 법적정확성 정보를 알려주세요,급하게 김해에서 환경법무 계약 분쟁이 발생했어요 알려주세요,clean_prompt_0451,김해 환경법무 관련 법적정확성 정보를 알려주세요,환경법무,김해,,정보조회,보통,환경법무,법적정확성,김해,2025년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 환경법무 관련 시간당비용 정보를 알려주세요,환경법무 전문가 계약 분쟁이 발생했어요,clean_prompt_0452,창원 환경법무 관련 시간당비용 정보를 알려주세요,환경법무,,,정보조회,보통,환경법무,시간당비용,창원,최근3년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
소송및분쟁해결 관련 시설규모 정보가 필요해요,김해 지역 계약 분쟁이 발생했어요,clean_prompt_0453,소송및분쟁해결 관련 시설규모 정보가 필요해요,,김해,,정보조회,쉬움,소송및분쟁해결,시설규모,김해,2019-2023년,부산지방법원,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 환경법무 관련 성공보수 정보를 알려주세요,계약 분쟁이 발생했어요 법무법인 동래에서,clean_prompt_0454,김해 환경법무 관련 성공보수 정보를 알려주세요,,,,정보조회,보통,환경법무,성공보수,김해,팬데믹이후,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 개인정보보호 관련 시장점유율 정보를 알려주세요,급하게 부산서면에서 개인정보보호 부동산 계약서 검토받고 싶어요,clean_prompt_0455,부산 개인정보보호 관련 시장점유율 정보를 알려주세요,개인정보보호,부산,,정보조회,보통,개인정보보호,시장점유율,부산,2019-2023년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산연제구 개인정보보호 관련 승소율 정보를 알려주세요,개인정보보호 전문가 부동산 계약서 검토받고 싶어요,clean_prompt_0456,부산연제구 개인정보보호 관련 승소율 정보를 알려주세요,개인정보보호,,,정보조회,보통,개인정보보호,승소율,부산연제구,2019-2023년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 조세법무 관련 착수금 정보를 알려주세요,부산서면 지역 부동산 계약서 검토받고 싶어요,clean_prompt_0457,부산 조세법무 관련 착수금 정보를 알려주세요,,부산,,정보조회,보통,조세법무,착수금,부산,2019-2023년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산해운대 계약법무 관련 전문성 정보를 알려주세요,부동산 계약서 검토받고 싶어요 법무법인 동래에서,clean_prompt_0458,부산해운대 계약법무 관련 전문성 정보를 알려주세요,,,,정보조회,보통,계약법무,전문성,부산해운대,2025년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
울산 건설인프라법무 관련 성공보수 정보를 알려주세요,급하게 울산에서 건설인프라법무 계약 분쟁이 발생했어요,clean_prompt_0459,울산 건설인프라법무 관련 성공보수 정보를 알려주세요,건설인프라법무,울산,,정보조회,보통,건설인프라법무,성공보수,울산,2025년,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
경남 건설인프라법무 관련 승소율 정보를 알려주세요,건설인프라법무 전문가 계약 분쟁이 발생했어요,clean_prompt_0460,경남 건설인프라법무 관련 승소율 정보를 알려주세요,건설인프라법무,,,정보조회,보통,건설인프라법무,승소율,경남,2024년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
울산에서 기업법무 전문 로펌을 어디서 찾을 수 있나요?,울산 지역 계약 분쟁이 발생했어요,clean_prompt_0461,울산에서 기업법무 전문 로펌을 어디서 찾을 수 있나요?,,울산,,정보조회,쉬움,기업법무,수임료,울산,2024년,KISDI,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산연제구 기업법무 관련 전문성 정보를 알려주세요,계약 분쟁이 발생했어요 법무법인 동래에서,clean_prompt_0462,부산연제구 기업법무 관련 전문성 정보를 알려주세요,,,,정보조회,보통,기업법무,전문성,부산연제구,팬데믹이후,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 부동산법무 관련 수임료 정보를 알려주세요,창원에서 부동산법무 회사 설립 관련 법무 서비스가 필요해요 알려주세요,clean_prompt_0463,창원 부동산법무 관련 수임료 정보를 알려주세요,부동산법무,창원,,정보조회,보통,부동산법무,수임료,창원,최근5년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
울산 부동산법무 관련 수임료 정보를 알려주세요,부동산법무 전문가 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0464,울산 부동산법무 관련 수임료 정보를 알려주세요,부동산법무,,,정보조회,보통,부동산법무,수임료,울산,팬데믹이후,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 조세법무 관련 브랜드인지도 정보를 알려주세요,창원 지역 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0465,창원 조세법무 관련 브랜드인지도 정보를 알려주세요,,창원,,정보조회,보통,조세법무,브랜드인지도,창원,최근3년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
경남 IT통신법무 관련 수임료 정보를 알려주세요,회사 설립 관련 법무 서비스가 필요해요 법무법인 동래에서,clean_prompt_0466,경남 IT통신법무 관련 수임료 정보를 알려주세요,,,,정보조회,보통,IT통신법무,수임료,경남,팬데믹이후,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
울산 형사법무 관련 시장점유율 정보를 알려주세요,정확하게 울산에서 형사법무 세무조사 대응 방법을 알고 싶어요,clean_prompt_0467,울산 형사법무 관련 시장점유율 정보를 알려주세요,형사법무,울산,,정보조회,보통,형사법무,시장점유율,울산,팬데믹이후,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
