prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions
양산 건설인프라법무 분야 성공보수 현황을 10년추세 기준으로 알려줘요,양산 지역 노동법 위반 신고하고 싶어요,clean_prompt_0641,양산 건설인프라법무 분야 성공보수 현황을 10년추세 기준으로 알려줘,,양산,,정보조회,보통,건설인프라법무,성공보수,양산,10년추세,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
울산 노동법무 분야 시간당비용 현황을 최근5년 기준으로 알려줘요,노동법 위반 신고하고 싶어요 법무법인 동래에서,clean_prompt_0642,울산 노동법무 분야 시간당비용 현황을 최근5년 기준으로 알려줘,,,,정보조회,보통,노동법무,시간당비용,울산,최근5년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 기업법무 사건의 시설규모와 서비스 내용을 상담받고 싶습니다,급하게 부산연제구에서 기업법무 상속 관련 상담이 필요해요,clean_prompt_0643,법무법인 동래에서 기업법무 사건의 시설규모와 서비스 내용을 상담받고 싶습니다,기업법무,부산,,거래상담,보통,기업법무,시설규모,부산,2024년,대법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
기업법무 사건의 수임료 기준과 울산 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,기업법무 전문가 상속 관련 상담이 필요해요,clean_prompt_0644,기업법무 사건의 수임료 기준과 울산 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,기업법무,,,거래상담,보통,기업법무,수임료,울산,2019-2023년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 소송및분쟁해결 전문 변호사 사건처리속도 상담받고 싶어요,부산연제구 지역 상속 관련 상담이 필요해요,clean_prompt_0645,부산 소송및분쟁해결 전문 변호사 사건처리속도 상담받고 싶어요,,부산,,거래상담,보통,소송및분쟁해결,사건처리속도,부산,2024년,대한변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
팬데믹이후 기준 양산 기업법무 변호사 성공보수 평균은?,상속 관련 상담이 필요해요 법무법인 동래에서,clean_prompt_0646,팬데믹이후 기준 양산 기업법무 변호사 성공보수 평균은?,,,,거래상담,보통,기업법무,성공보수,양산,팬데믹이후,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근5년 기준 부울경 계약법무 분야의 시장점유율를 알려줘요,전문적으로 부울경에서 계약법무 특허 출원 절차가 궁금해요,clean_prompt_0647,최근5년 기준 부울경 계약법무 분야의 시장점유율를 알려줘,계약법무,부울경,,정보조회,보통,계약법무,시장점유율,부울경,최근5년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2024년 기준 부산연제구 계약법무 분야의 파트너수를 알려줘요,계약법무 전문가 특허 출원 절차가 궁금해요,clean_prompt_0648,2024년 기준 부산연제구 계약법무 분야의 파트너수를 알려줘,계약법무,,,정보조회,보통,계약법무,파트너수,부산연제구,2024년,대법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
소송및분쟁해결 관련 수임료 통계를 최근5년 기간으로 정리해주세요,부울경 지역 특허 출원 절차가 궁금해요,clean_prompt_0649,소송및분쟁해결 관련 수임료 통계를 최근5년 기간으로 정리해주세요,,부울경,,정보조회,보통,소송및분쟁해결,수임료,부울경,최근5년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
팬데믹이후 동안 양산 기업법무 변호사 착수금 평균은?,특허 출원 절차가 궁금해요 법무법인 동래에서,clean_prompt_0650,팬데믹이후 동안 양산 기업법무 변호사 착수금 평균은?,,,,정보조회,보통,기업법무,착수금,양산,팬데믹이후,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 소송및분쟁해결 분야 브랜드인지도 현황을 2024년 기준으로 알려줘요,전문적으로 김해에서 소송및분쟁해결 임금체불 문제를 해결하고 싶어요,clean_prompt_0651,김해 소송및분쟁해결 분야 브랜드인지도 현황을 2024년 기준으로 알려줘,소송및분쟁해결,김해,,정보조회,보통,소송및분쟁해결,브랜드인지도,김해,2024년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2025년 기준 부산연제구 소송및분쟁해결 분야의 변호사인원를 알려줘요,소송및분쟁해결 전문가 임금체불 문제를 해결하고 싶어요,clean_prompt_0652,2025년 기준 부산연제구 소송및분쟁해결 분야의 변호사인원를 알려줘,소송및분쟁해결,,,정보조회,보통,소송및분쟁해결,변호사인원,부산연제구,2025년,대법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해에서 조세법무 전문 변호사의 성공보수와 법무부통계 정보를 종합해서 설명해주세요,김해 지역 임금체불 문제를 해결하고 싶어요,clean_prompt_0653,김해에서 조세법무 전문 변호사의 성공보수와 법무부통계 정보를 종합해서 설명해주세요,,김해,,정보조회,보통,조세법무,성공보수,김해,최근3년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 개인정보보호 분야 서비스품질 현황을 2024년 기준으로 알려줘요,임금체불 문제를 해결하고 싶어요 법무법인 동래에서,clean_prompt_0654,김해 개인정보보호 분야 서비스품질 현황을 2024년 기준으로 알려줘,,,,정보조회,보통,개인정보보호,서비스품질,김해,2024년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
계약법무 관련 수임료와 절차를 양산 기준으로 설명해주세요,급하게 양산에서 계약법무 상속 관련 상담이 필요해요,clean_prompt_0655,계약법무 관련 수임료와 절차를 양산 기준으로 설명해주세요,계약법무,양산,,거래상담,보통,계약법무,수임료,양산,2024년,법무부통계,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
계약법무 사건의 수임료 기준과 김해 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,계약법무 전문가 상속 관련 상담이 필요해요,clean_prompt_0656,계약법무 사건의 수임료 기준과 김해 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,계약법무,,,거래상담,보통,계약법무,수임료,김해,최근5년,대한변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
10년추세 기준 양산 조세법무 변호사 시간당비용 평균은?,양산 지역 상속 관련 상담이 필요해요,clean_prompt_0657,10년추세 기준 양산 조세법무 변호사 시간당비용 평균은?,,양산,,거래상담,보통,조세법무,시간당비용,양산,10년추세,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
노동법무 관련 시장점유율와 절차를 창원 기준으로 설명해주세요,상속 관련 상담이 필요해요 법무법인 동래에서,clean_prompt_0658,노동법무 관련 시장점유율와 절차를 창원 기준으로 설명해주세요,,,,거래상담,보통,노동법무,시장점유율,창원,2025년,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2025년 기준 부산 계약법무 분야의 성공보수를 알려줘요,정확하게 부산에서 계약법무 부동산 계약서 검토받고 싶어요 알려주세요,clean_prompt_0659,2025년 기준 부산 계약법무 분야의 성공보수를 알려줘,계약법무,부산,,정보조회,보통,계약법무,성공보수,부산,2025년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근3년 기준 부산해운대 계약법무 분야의 고객대응품질를 알려줘요,계약법무 전문가 부동산 계약서 검토받고 싶어요,clean_prompt_0660,최근3년 기준 부산해운대 계약법무 분야의 고객대응품질를 알려줘,계약법무,,,정보조회,보통,계약법무,고객대응품질,부산해운대,최근3년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
환경법무 관련 수임료 통계를 팬데믹이후 기간으로 정리해주세요,부산 지역 부동산 계약서 검토받고 싶어요,clean_prompt_0661,환경법무 관련 수임료 통계를 팬데믹이후 기간으로 정리해주세요,,부산,,정보조회,보통,환경법무,수임료,부산,팬데믹이후,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
