prompt,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,template_used,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions,sample_id,query
(계약법무) 관련 (고객만족도) 통계를 (최근5년) 기간으로 정리해주세요.,,,,정보조회,보통,계약법무,고객만족도,울산,최근5년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,(계약법무) 관련 (고객만족도) 통계를 (최근5년) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0642,노동법 위반 신고하고 싶어요 법무법인 동래에서
(최근3년) 기준 (부울경) (지적재산권) 분야의 (사건처리속도)를 알려줘.,지적재산권,부울경,,정보조회,보통,지적재산권,사건처리속도,부울경,최근3년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,(최근3년) 기준 (부울경) (지적재산권) 분야의 (사건처리속도)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0643,정확하게 부울경에서 지적재산권 노동법 위반 신고하고 싶어요 알려주세요
(최근3년) 기준 (양산) (지적재산권) 분야의 (서비스품질)를 알려줘.,지적재산권,,,정보조회,보통,지적재산권,서비스품질,양산,최근3년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,(최근3년) 기준 (양산) (지적재산권) 분야의 (서비스품질)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0644,지적재산권 전문가 노동법 위반 신고하고 싶어요
(최근3년) 기준 (부울경) (소송및분쟁해결) 분야의 (브랜드인지도)를 알려줘.,,부울경,,정보조회,보통,소송및분쟁해결,브랜드인지도,부울경,최근3년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,(최근3년) 기준 (부울경) (소송및분쟁해결) 분야의 (브랜드인지도)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0645,부울경 지역 노동법 위반 신고하고 싶어요
(부동산법무) 관련 (승소율) 통계를 (2025년) 기간으로 정리해주세요.,,,,정보조회,보통,부동산법무,승소율,부산연제구,2025년,부산지법,KO 0.9 : EN 0.1,정보조회,보통,(부동산법무) 관련 (승소율) 통계를 (2025년) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0646,노동법 위반 신고하고 싶어요 법무법인 동래에서
(계약법무) 관련 (승소율) 통계를 (10년추세) 기간으로 정리해주세요.,계약법무,부산,,정보조회,보통,계약법무,승소율,부산,10년추세,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,(계약법무) 관련 (승소율) 통계를 (10년추세) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0647,부산에서 계약법무 이혼 절차와 비용이 궁금합니다 알려주세요
(2025년) 기준 (부산연제구) (계약법무) 분야의 (시장점유율)를 알려줘.,계약법무,,,정보조회,보통,계약법무,시장점유율,부산연제구,2025년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,(2025년) 기준 (부산연제구) (계약법무) 분야의 (시장점유율)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0648,계약법무 전문가 이혼 절차와 비용이 궁금합니다
(부산)에서 (조세법무) 전문 변호사의 (시장점유율)와 (부산변협) 정보를 종합해서 설명해주세요.,,부산,,정보조회,보통,조세법무,시장점유율,부산,10년추세,부산변협,KO 0.9 : EN 0.1,정보조회,보통,(부산)에서 (조세법무) 전문 변호사의 (시장점유율)와 (부산변협) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0649,부산 지역 이혼 절차와 비용이 궁금합니다
(기업법무) 관련 (전문인력) 통계를 (10년추세) 기간으로 정리해주세요.,,,,정보조회,보통,기업법무,전문인력,부울경,10년추세,대법원,KO 0.9 : EN 0.1,정보조회,보통,(기업법무) 관련 (전문인력) 통계를 (10년추세) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0650,이혼 절차와 비용이 궁금합니다 법무법인 동래에서
법무법인 동래에서 (계약법무) 사건의 (시장점유율)와 서비스 내용을 상담받고 싶습니다.,계약법무,울산,,거래상담,보통,계약법무,시장점유율,울산,2019-2023년,대한변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래에서 (계약법무) 사건의 (시장점유율)와 서비스 내용을 상담받고 싶습니다.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0651,급하게 울산에서 계약법무 노동법 위반 신고하고 싶어요 상담받고 싶어요
(계약법무) 관련 (지원인력) 통계를 (2024년) 기간으로 정리해주세요.,계약법무,,,정보조회,보통,계약법무,지원인력,양산,2024년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,(계약법무) 관련 (지원인력) 통계를 (2024년) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0652,계약법무 전문가 노동법 위반 신고하고 싶어요
(울산)에서 (건설인프라법무) 전문 변호사의 (총비용)와 (법원행정처) 정보를 종합해서 설명해주세요.,,울산,,정보조회,보통,건설인프라법무,총비용,울산,최근3년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,(울산)에서 (건설인프라법무) 전문 변호사의 (총비용)와 (법원행정처) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0653,울산 지역 노동법 위반 신고하고 싶어요
(2024년) 기준 (울산) (의료헬스케어법무) 분야의 (전문인력)를 알려줘.,,,,정보조회,보통,의료헬스케어법무,전문인력,울산,2024년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,(2024년) 기준 (울산) (의료헬스케어법무) 분야의 (전문인력)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0654,노동법 위반 신고하고 싶어요 법무법인 동래에서
(부산)에서 (금융법무) 전문 변호사의 (수임료)와 (법무부통계) 정보를 종합해서 설명해주세요.,금융법무,부산,,정보조회,보통,금융법무,수임료,부산,10년추세,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,(부산)에서 (금융법무) 전문 변호사의 (수임료)와 (법무부통계) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0655,급하게 부산서면에서 금융법무 회사 설립 관련 법무 서비스가 필요해요
(금융법무) 관련 (고객대응품질) 통계를 (최근3년) 기간으로 정리해주세요.,금융법무,,,정보조회,보통,금융법무,고객대응품질,김해,최근3년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,(금융법무) 관련 (고객대응품질) 통계를 (최근3년) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0656,금융법무 전문가 회사 설립 관련 법무 서비스가 필요해요
(IT통신법무) 관련 (변호사인원) 통계를 (최근5년) 기간으로 정리해주세요.,,부산,,정보조회,보통,IT통신법무,변호사인원,부산,최근5년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,(IT통신법무) 관련 (변호사인원) 통계를 (최근5년) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0657,부산서면 지역 회사 설립 관련 법무 서비스가 필요해요
(2025년) 기준 (김해) (지적재산권) 분야의 (브랜드인지도)를 알려줘.,,,,정보조회,보통,지적재산권,브랜드인지도,김해,2025년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,(2025년) 기준 (김해) (지적재산권) 분야의 (브랜드인지도)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0658,회사 설립 관련 법무 서비스가 필요해요 법무법인 동래에서
법무법인 동래에서 (기업법무) 사건의 (전문성)와 서비스 내용을 상담받고 싶습니다.,기업법무,부산,,거래상담,보통,기업법무,전문성,부산,최근5년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래에서 (기업법무) 사건의 (전문성)와 서비스 내용을 상담받고 싶습니다.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0659,전문적으로 부산에서 기업법무 회사 설립 관련 법무 서비스가 필요해요 문의드려요
(부산서면)에서 (기업법무) 전문 변호사의 (총비용)와 (법률신문) 정보를 종합해서 설명해주세요.,기업법무,,,정보조회,보통,기업법무,총비용,부산서면,팬데믹이후,법률신문,KO 0.9 : EN 0.1,정보조회,보통,(부산서면)에서 (기업법무) 전문 변호사의 (총비용)와 (법률신문) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0660,기업법무 전문가 회사 설립 관련 법무 서비스가 필요해요
(부산)에서 (환경법무) 전문 변호사의 (착수금)와 (부산변협) 정보를 종합해서 설명해주세요.,,부산,,정보조회,보통,환경법무,착수금,부산,2024년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,(부산)에서 (환경법무) 전문 변호사의 (착수금)와 (부산변협) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0661,부산 지역 회사 설립 관련 법무 서비스가 필요해요
(환경법무) 관련 (시장점유율) 통계를 (2019-2023년) 기간으로 정리해주세요.,,,,정보조회,보통,환경법무,시장점유율,부산해운대,2019-2023년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,(환경법무) 관련 (시장점유율) 통계를 (2019-2023년) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0662,회사 설립 관련 법무 서비스가 필요해요 법무법인 동래에서
